fid,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,layer,path,field_1,median_hh_,median_h_1,CDTFA_COPR,CDTFA_CITY,CDTFA_COUN,CENSUS_PLA,CENSUS_GEO,CENSUS_P_1,GNIS_PLACE,GNIS_ID,City_name,year,total_pop,white_nh,black_nh,asian_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,area_sq_miles,pop_density,weight_supply_sum,Accessibility_Index,NAME_x,group_0_17,group_18_34,group_35_49,group_50_up,NAME_y,below_high_school,high_school_grad,some_college_assoc,bachelors_plus
185,"06","075","030500","06075030500","305",Census Tract 305,G5020,S,1087784,35670,"+37.7523832","-122.4517871",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"341","174797.0","51359.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","3641.0","1610.0","312.0","924.0","618.0","0.4421862125789620","0.0856907443010162","0.2537764350453170","0.1697335896731670","0.5578137874210380","177361.0","1512200.0","1019.0","734.0","285.0","0.7203140333660450","0.42807475274912","8505.523805403830","490449900.0","134701.977","Census Tract 305; San Francisco County; California","542","532","640","1927","Census Tract 305; San Francisco County; California","475","380","542","1512"
186,"06","075","030600","06075030600","306",Census Tract 306,G5020,S,521626,0,"+37.7437535","-122.4571389",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"340","229297.0","20234.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","2258.0","1140.0","27.0","605.0","184.0","0.5048715677590790","0.0119574844995571","0.2679362267493360","0.0814880425155004","0.4951284322409210","247500.0","2000001.0","888.0","783.0","105.0","0.8817567567567570","0.1980887339925600","11398.931955841600","355275500.0","157340.788","Census Tract 306; San Francisco County; California","432","297","548","981","Census Tract 306; San Francisco County; California","35","92","174","1473"
187,"06","075","030700","06075030700","307",Census Tract 307,G5020,S,1426986,9359,"+37.7372232","-122.4503095",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"342","183388.0","47872.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","6624.0","3205.0","24.0","2198.0","853.0","0.4838466183574880","0.0036231884057971","0.3318236714975850","0.1287741545893720","0.5161533816425120","185104.0","1669500.0","2751.0","2435.0","316.0","0.8851326790258090","0.5604408691158120","11819.266518607900","517276900.0","78091.319","Census Tract 307; San Francisco County; California","1409","692","1513","3010","Census Tract 307; San Francisco County; California","31","365","764","3837"
188,"06","075","030800","06075030800","308",Census Tract 308,G5020,S,1242912,0,"+37.7391920","-122.4678640",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"185","208750.0","60926.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","5694.0","2990.0","110.0","1509.0","718.0","0.5251141552511420","0.0193185809624165","0.2650158061116970","0.1260976466455920","0.4748858447488580","186667.0","2000001.0","2010.0","1526.0","484.0","0.7592039800995030","0.4795048042046270","11874.750680433400","351650100.0","61758.008","Census Tract 308; San Francisco County; California","1053","1275","1114","2252","Census Tract 308; San Francisco County; California","138","315","617","3487"
189,"06","001","406100","06001406100","4061",Census Tract 4061,G5020,S,1844041,74875,"+37.7741755","-122.2275801",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"79","64879.0","4993.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","5810.0","752.0","853.0","1200.0","2689.0","0.1294320137693630","0.1468158347676420","0.2065404475043030","0.4628227194492260","0.8705679862306370","73267.0","750000.0","2114.0","612.0","1502.0","0.2894985808893090","0.7474168387696150","7773.440065338010","352925100.0","60744.423","Census Tract 4061; Alameda County; California","1126","1709","1126","1849","Census Tract 4061; Alameda County; California","1045","804","1035","1325"
190,"06","001","410000","06001410000","4100",Census Tract 4100,G5020,S,6550967,145283,"+37.7447940","-122.1335017",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"90","154648.0","33542.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","3116.0","967.0","1155.0","430.0","183.0","0.3103337612323490","0.3706675224646980","0.137997432605905","0.0587291399229781","0.6896662387676510","188203.0","1131200.0","1207.0","1064.0","143.0","0.8815244407622200","2.586657400834960","1204.643490473140","121982800.0","39147.24","Census Tract 4100; Alameda County; California","570","432","618","1496","Census Tract 4100; Alameda County; California","167","372","547","1357"
191,"06","001","407900","06001407900","4079",Census Tract 4079,G5020,S,1099098,0,"+37.7884273","-122.1847831",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"161","124523.0","40242.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","3047.0","1191.0","481.0","400.0","510.0","0.3908762717426980","0.157860190351165","0.1312766655726940","0.1673777486051850","0.6091237282573020","89987.0","1108800.0","1277.0","935.0","342.0","0.7321848081440880","0.4199293544279830","7255.982388157990","274336100.0","90034.821","Census Tract 4079; Alameda County; California","643","652","682","1070","Census Tract 4079; Alameda County; California","67","205","619","1356"
192,"06","001","400500","06001400500","4005",Census Tract 4005,G5020,S,591424,0,"+37.8485452","-122.2647353",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"9","95078.0","34125.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","3579.0","1646.0","757.0","263.0","636.0","0.4599050013970380","0.2115115954177140","0.073484213467449","0.1777032690695730","0.5400949986029620","96641.0","1404600.0","1687.0","816.0","871.0","0.4836988737403680","0.2278655549059720","15706.630172677300","392305200.0","109613.076","Census Tract 4005; Alameda County; California","563","1089","986","941","Census Tract 4005; Alameda County; California","80","98","576","1999"
193,"06","001","409000","06001409000","4090",Census Tract 4090,G5020,S,16913369,4389421,"+37.7299594","-122.2164979",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"167","70769.0","24912.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","4204.0","187.0","1063.0","318.0","2521.0","0.0444814462416746","0.2528544243577550","0.0756422454804947","0.5996669838249290","0.9555185537583250","75987.0","597000.0","1005.0","582.0","423.0","0.5791044776119400","7.160864912725540","587.079919986913","136124300.0","32379.71","Census Tract 4090; Alameda County; California","1166","974","805","1259","Census Tract 4090; Alameda County; California","959","861","594","355"
194,"06","001","401500","06001401500","4015",Census Tract 4015,G5020,S,467741,0,"+37.8229286","-122.2806336",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"92","75568.0","17441.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2739.0","702.0","1293.0","122.0","434.0","0.2562979189485210","0.4720700985761230","0.0445418035779481","0.1584519897772910","0.7437020810514790","78598.0","798500.0","1233.0","435.0","798.0","0.3527980535279810","0.1806449491934100","15162.339230793900","244549056.54","89284.066","Census Tract 4015; Alameda County; California","325","839","639","936","Census Tract 4015; Alameda County; California","204","530","557","922"
195,"06","001","401600","06001401600","4016",Census Tract 4016,G5020,S,636136,0,"+37.8173713","-122.2814822",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"170","88304.0","38815.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2668.0","626.0","822.0","365.0","646.0","0.2346326836581710","0.308095952023988","0.1368065967016490","0.2421289355322340","0.7653673163418290","174414.0","745100.0","999.0","396.0","603.0","0.3963963963963960","0.2443667181220040","10918.017070835200","282413928.27","105852.297","Census Tract 4016; Alameda County; California","537","866","663","602","Census Tract 4016; Alameda County; California","187","221","509","1049"
196,"06","001","402400","06001402400","4024",Census Tract 4024,G5020,S,337011,0,"+37.8120305","-122.2824576",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"93","31279.0","9152.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2666.0","542.0","1363.0","291.0","272.0","0.2033008252063020","0.5112528132033010","0.109152288072018","0.1020255063765940","0.7966991747936990","40741.0","686600.0","1252.0","376.0","876.0","0.3003194888178910","0.1301848248446680","20478.57730869150","201436200.0","75557.464","Census Tract 4024; Alameda County; California","477","665","531","993","Census Tract 4024; Alameda County; California","415","387","657","554"
197,"06","001","402200","06001402200","4022",Census Tract 4022,G5020,S,715808,0,"+37.8063266","-122.2962183",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"112","96200.0","30965.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2775.0","632.0","1269.0","169.0","588.0","0.2277477477477480","0.4572972972972970","0.0609009009009009","0.2118918918918920","0.7722522522522520","125351.0","676400.0","1050.0","344.0","706.0","0.3276190476190480","0.2711125596644000","10235.60104863850","179613928.27","64725.74","Census Tract 4022; Alameda County; California","366","1114","591","704","Census Tract 4022; Alameda County; California","236","431","347","1146"
198,"06","001","402500","06001402500","4025",Census Tract 4025,G5020,S,365454,0,"+37.8057305","-122.2847803",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"91","34250.0","19615.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","1943.0","528.0","925.0","250.0","104.0","0.2717447246525990","0.4760679361811630","0.1286670097786930","0.0535254760679361","0.728255275347401","36000.0","923100.0","716.0","102.0","614.0","0.1424581005586590","0.142111272567266","13672.384779189900","196203400.0","100979.619","Census Tract 4025; Alameda County; California","413","687","245","598","Census Tract 4025; Alameda County; California","178","254","504","320"
199,"06","001","402600","06001402600","4026",Census Tract 4026,G5020,S,318842,0,"+37.8042700","-122.2799551",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"94","45560.0","4926.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","1192.0","219.0","393.0","472.0","14.0","0.1837248322147650","0.3296979865771810","0.3959731543624160","0.011744966442953","0.8162751677852350","47940.0","518900.0","635.0","181.0","454.0","0.2850393700787400","0.1234431998704380","9656.262971561720","234132700.0","196420.05","Census Tract 4026; Alameda County; California","131","247","272","542","Census Tract 4026; Alameda County; California","171","96","208","534"
200,"06","001","402700","06001402700","4027",Census Tract 4027,G5020,S,387217,0,"+37.8103325","-122.2770981",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"95","115750.0","46013.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","1637.0","421.0","684.0","152.0","208.0","0.25717776420281","0.4178375076359190","0.0928527794746487","0.1270616982284670","0.74282223579719","88958.0","919400.0","744.0","166.0","578.0","0.2231182795698920","0.149134814539031","10976.645560997200","273211900.0","166897.923","Census Tract 4027; Alameda County; California","135","542","425","535","Census Tract 4027; Alameda County; California","137","151","342","622"
201,"06","001","403000","06001403000","4030",Census Tract 4030,G5020,S,352394,0,"+37.8004341","-122.2707274",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"101","32077.0","14958.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","3387.0","433.0","320.0","2178.0","145.0","0.1278417478594630","0.094478889873044","0.6430469441984060","0.042810746973723","0.8721582521405370","58794.0","573000.0","2034.0","353.0","1681.0","0.1735496558505410","0.1362820156848720","24852.87572963290","269841900.0","79669.885","Census Tract 4030; Alameda County; California","99","1289","580","1419","Census Tract 4030; Alameda County; California","749","695","208","1372"
202,"06","001","403100","06001403100","4031",Census Tract 4031,G5020,S,346852,0,"+37.8022741","-122.2755012",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"102","136071.0","12013.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2251.0","680.0","514.0","733.0","283.0","0.3020879609062640","0.2283429586850290","0.3256330519768990","0.1257219013771660","0.6979120390937360","139375.0","666700.0","1224.0","390.0","834.0","0.3186274509803920","0.1330015608871230","16924.61340292390","266100300.0","118214.26","Census Tract 4031; Alameda County; California","67","1117","376","691","Census Tract 4031; Alameda County; California","229","146","360","1255"
203,"06","001","404501","06001404501","4045.01",Census Tract 4045.01,G5020,S,1079143,5141,"+37.8271275","-122.2171515",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"151","232112.0","54641.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","1794.0","1098.0","67.0","213.0","158.0","0.6120401337792640","0.0373467112597547","0.1187290969899670","0.0880713489409141","0.3879598662207360","250001.0","2000001.0","702.0","585.0","117.0","0.8333333333333330","0.4263251826440870","4208.055430536700","300904100.0","167728.038","Census Tract 4045.01; Alameda County; California","330","195","300","969","Census Tract 4045.01; Alameda County; California","57","110","133","1062"
204,"06","001","403800","06001403800","4038",Census Tract 4038,G5020,S,652668,0,"+37.8148236","-122.2416662",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"140","154524.0","14436.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","4056.0","2475.0","353.0","490.0","360.0","0.610207100591716","0.0870315581854043","0.1208086785009860","0.0887573964497041","0.389792899408284","159917.0","1515600.0","1941.0","759.0","1182.0","0.3910355486862440","0.2472845690179900","16402.155686895800","326647600.0","80534.418","Census Tract 4038; Alameda County; California","699","695","1457","1205","Census Tract 4038; Alameda County; California","55","175","540","2496"
205,"06","001","403900","06001403900","4039",Census Tract 4039,G5020,S,493100,0,"+37.8171784","-122.2487713",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"133","126075.0","35815.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","3767.0","2351.0","272.0","459.0","523.0","0.6241040615874700","0.0722059994690735","0.1218476241040620","0.1388372710379610","0.3758959384125300","107219.0","573300.0","2259.0","756.0","1503.0","0.3346613545816730","0.1907802883307750","19745.2264747015","352457000.0","93564.375","Census Tract 4039; Alameda County; California","383","1129","997","1258","Census Tract 4039; Alameda County; California","156","137","569","2494"
206,"06","001","404000","06001404000","4040",Census Tract 4040,G5020,S,366986,0,"+37.8233126","-122.2536627",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"128","98214.0","30785.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2847.0","1433.0","545.0","254.0","421.0","0.5033368458025990","0.1914295749912190","0.0892167193537056","0.1478749560941340","0.4966631541974010","92500.0","866700.0","1734.0","471.0","1263.0","0.2716262975778550","0.1455729760147860","19557.20132911770","361293600.0","126903.267","Census Tract 4040; Alameda County; California","304","865","757","921","Census Tract 4040; Alameda County; California","167","145","335","1768"
207,"06","001","403600","06001403600","4036",Census Tract 4036,G5020,S,392820,0,"+37.8135239","-122.2534812",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"127","99925.0","11672.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","4839.0","1762.0","992.0","480.0","853.0","0.364124819177516","0.205001033271337","0.0991940483570985","0.1762760901012610","0.6358751808224840","103459.0","896400.0","2842.0","440.0","2402.0","0.1548205489092190","0.1532862378780540","31568.391702911","333286600.0","68875.098","Census Tract 4036; Alameda County; California","595","1302","1519","1423","Census Tract 4036; Alameda County; California","329","318","739","2810"
208,"06","001","409800","06001409800","4098",Census Tract 4098,G5020,S,1790048,0,"+37.7603601","-122.1557634",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"80","106023.0","27339.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","3370.0","494.0","1505.0","226.0","693.0","0.1465875370919880","0.4465875370919880","0.0670623145400593","0.2056379821958460","0.8534124629080120","115650.0","913100.0","1189.0","795.0","394.0","0.6686291000841040","0.6917118571339840","4871.970843413240","147009300.0","43622.938","Census Tract 4098; Alameda County; California","696","694","891","1089","Census Tract 4098; Alameda County; California","202","369","861","1021"
209,"06","001","400600","06001400600","4006",Census Tract 4006,G5020,S,297856,0,"+37.8419909","-122.2648882",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"103","155893.0","33824.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2052.0","969.0","443.0","138.0","211.0","0.4722222222222220","0.2158869395711500","0.067251461988304","0.1028265107212480","0.5277777777777780","139238.0","1189600.0","835.0","357.0","478.0","0.4275449101796410","0.1146898074216110","17891.738125051100","357752300.0","174343.226","Census Tract 4006; Alameda County; California","357","379","621","695","Census Tract 4006; Alameda County; California","71","149","355","1017"
210,"06","001","400100","06001400100","4001",Census Tract 4001,G5020,S,6945856,0,"+37.8676563","-122.2318813",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"47","234236.0","42845.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","3132.0","2051.0","156.0","544.0","214.0","0.6548531289910600","0.0498084291187739","0.1736909323116220","0.0683269476372924","0.3451468710089400","250001.0","1790500.0","1337.0","1256.0","81.0","0.9394166043380700","2.6834107245618200","1167.1713060293600","296494200.0","94666.092","Census Tract 4001; Alameda County; California","585","282","461","1804","Census Tract 4001; Alameda County; California","0","40","382","2066"
211,"06","001","408100","06001408100","4081",Census Tract 4081,G5020,S,8937288,0,"+37.7854008","-122.1572103",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"168","166786.0","35801.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","7745.0","2382.0","2117.0","2123.0","667.0","0.3075532601678500","0.2733376371852810","0.2741123305358300","0.086120077469335","0.6924467398321500","189891.0","1094800.0","3024.0","2733.0","291.0","0.9037698412698410","3.4371857139115000","2253.296925055070","244358300.0","31550.458","Census Tract 4081; Alameda County; California","1550","1376","1860","2959","Census Tract 4081; Alameda County; California","237","384","899","4268"
212,"06","001","404502","06001404502","4045.02",Census Tract 4045.02,G5020,S,3079867,0,"+37.8346277","-122.2024752",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"154","227361.0","30663.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","6286.0","3830.0","326.0","1213.0","335.0","0.6092904867960550","0.0518612790327712","0.1929685014317530","0.0532930321349029","0.3907095132039450","250001.0","1420300.0","2590.0","2487.0","103.0","0.9602316602316600","1.1973172763772300","5250.07040658413","273877300.0","43569.408","Census Tract 4045.02; Alameda County; California","1267","678","1445","2896","Census Tract 4045.02; Alameda County; California","27","173","435","4202"
213,"06","001","406800","06001406800","4068",Census Tract 4068,G5020,S,912527,0,"+37.7978944","-122.1949575",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"159","131161.0","33849.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","3747.0","1288.0","806.0","536.0","672.0","0.3437416599946620","0.2151054176674670","0.1430477715505740","0.1793434747798240","0.6562583400053380","127966.0","1044000.0","1439.0","1024.0","415.0","0.7116052814454480","0.3474006828894670","10785.816449279100","287809200.0","76810.568","Census Tract 4068; Alameda County; California","825","780","748","1394","Census Tract 4068; Alameda County; California","282","289","600","1673"
214,"06","001","422000","06001422000","4220",Census Tract 4220,G5020,S,4504647,5864364,"+37.8592091","-122.3016412",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"12","140331.0","17431.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","2470.0","1185.0","244.0","598.0","162.0","0.4797570850202430","0.0987854251012145","0.2421052631578950","0.0655870445344129","0.5202429149797570","116779.0","973000.0","1295.0","293.0","1002.0","0.2262548262548260","2.1151344240666600","1167.7744789624500","378276250.21","153148.279","Census Tract 4220; Alameda County; California","282","796","541","851","Census Tract 4220; Alameda County; California","130","107","437","1413"
215,"06","075","980501","06075980501","9805.01",Census Tract 9805.01,G5020,S,1471536,9769,"+37.7162081","-122.4193463",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"294","12169.0","1109.0","38001",San Francisco,San Francisco County,San Francisco,"667000",City,City of San Francisco,"2411786",San Francisco,"2024.0","146.0","0.0","0.0","146.0","0.0","0.0","0.0","1.0","0.0","1.0","12908.0",,"115.0","0.0","115.0","0.0","0.5810706606118380","251.2603197798170","147652500.0","1011318.493","Census Tract 9805.01; San Francisco County; California","0","8","0","138","Census Tract 9805.01; San Francisco County; California","113","20","10","0"
216,"06","001","421200","06001421200","4212",Census Tract 4212,G5020,S,1314935,2266,"+37.8963668","-122.2746996",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"28","247171.0","30255.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","3588.0","2126.0","0.0","879.0","269.0","0.592530657748049","0.0","0.2449832775919730","0.0749721293199554","0.4074693422519510","250001.0","1960800.0","1437.0","1378.0","59.0","0.9589422407794020","0.5017626397063260","7150.791462074580","226408156.54","63101.493","Census Tract 4212; Alameda County; California","618","322","546","2102","Census Tract 4212; Alameda County; California","23","89","175","2611"
217,"06","001","422800","06001422800","4228",Census Tract 4228,G5020,S,408571,0,"+37.8667875","-122.2599790",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"35","26056.0","7471.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","9850.0","2246.0","698.0","3692.0","2261.0","0.2280203045685280","0.0708629441624365","0.3748223350253810","0.2295431472081220","0.771979695431472","32026.0",,"1614.0","19.0","1595.0","0.0117719950433705","0.157251312466134","62638.586893329200","360167756.54","36565.254","Census Tract 4228; Alameda County; California","181","9020","397","252","Census Tract 4228; Alameda County; California","28","70","206","973"
218,"06","001","400900","06001400900","4009",Census Tract 4009,G5020,S,408342,0,"+37.8394130","-122.2802550",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"104","114583.0","31849.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","2855.0","962.0","863.0","303.0","420.0","0.3369527145359020","0.302276707530648","0.1061295971978980","0.1471103327495620","0.6630472854640980","115673.0","1129200.0","1167.0","527.0","640.0","0.4515852613538990","0.1629443065368390","17521.324068813300","214646556.54","75182.682","Census Tract 4009; Alameda County; California","656","711","858","630","Census Tract 4009; Alameda County; California","16","356","570","1079"
219,"06","001","400700","06001400700","4007",Census Tract 4007,G5020,S,865141,0,"+37.8417014","-122.2722628",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"10","110556.0","12318.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","4576.0","2061.0","1200.0","528.0","422.0","0.4503933566433570","0.2622377622377620","0.1153846153846150","0.0922202797202797","0.5496066433566430","127083.0","1103600.0","1985.0","828.0","1157.0","0.4171284634760710","0.3337672144431040","13710.154269151700","373211456.54","81558.448","Census Tract 4007; Alameda County; California","724","1261","1297","1294","Census Tract 4007; Alameda County; California","68","256","764","2618"
220,"06","001","400800","06001400800","4008",Census Tract 4008,G5020,S,725817,0,"+37.8454176","-122.2832338",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"11","97132.0","37490.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","4548.0","2209.0","363.0","648.0","899.0","0.4857080035180300","0.0798153034300791","0.1424802110817940","0.1976693051890940","0.5142919964819700","145978.0","1037500.0","1902.0","688.0","1214.0","0.3617245005257620","0.2775240950772090","16387.766254078700","216447056.54","47591.701","Census Tract 4008; Alameda County; California","593","1579","772","1604","Census Tract 4008; Alameda County; California","196","326","717","2496"
221,"06","001","400200","06001400200","4002",Census Tract 4002,G5020,S,586560,0,"+37.8481378","-122.2495916",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"41","225500.0","29169.0","1013",Berkeley,Alameda County,Berkeley,"606000",City,City of Berkeley,"2409837",Berkeley,"2024.0","2203.0","1428.0","45.0","274.0","202.0","0.6482069904675440","0.020426690876078","0.1243758511121200","0.0916931457103949","0.3517930095324560","208438.0","1927600.0","879.0","537.0","342.0","0.6109215017064850","0.2232180115681300","9869.27526378221","488475600.0","221732.002","Census Tract 4002; Alameda County; California","389","450","476","888","Census Tract 4002; Alameda County; California","72","93","159","1426"
222,"06","001","410300","06001410300","4103",Census Tract 4103,G5020,S,578329,0,"+37.7466798","-122.1661407",new_tracts — tl_2022_06_tract,/Users/admin/Desktop/OPEN_project/new_tracts.gpkg|layername=tl_2022_06_tract,"81","54698.0","10666.0","1017",Oakland,Alameda County,Oakland,"653000",City,City of Oakland,"2411292",Oakland,"2024.0","4093.0","32.0","341.0","71.0","3624.0","0.0078182262399218","0.0833129733691668","0.0173466894698265","0.8854141216711460","0.9921817737600780","61914.0","617500.0","1043.0","402.0","641.0","0.3854266538830300","0.2234217110393020","18319.616213484300","89336500.0","21826.655","Census Tract 4103; Alameda County; California","1170","1220","864","839","Census Tract 4103; Alameda County; California","1122","720","408","178"
